gpu_count,depth,hidden_dim,batch_size,chunks,forward_time_s,backward_time_s,total_step_time_s,throughput_samples_per_s,max_memory_gb,loss
2,8,128,8,1,0.00141143798828125,0.0012547969818115234,0.0027964115142822266,2860.8092761531248,0.025165557861328125,2.297264337539673
2,8,128,8,2,0.002330780029296875,0.002620220184326172,0.005085945129394531,1572.962310144384,0.02528667449951172,2.29780912399292
2,8,128,8,4,0.00409698486328125,0.0049631595611572266,0.009196996688842773,869.8491769280622,0.025281906127929688,2.307466983795166
2,8,128,32,1,0.0013480186462402344,0.0011675357818603516,0.0026509761810302734,12071.025092184549,0.02534961700439453,2.324310779571533
2,8,128,32,2,0.0023577213287353516,0.0026590824127197266,0.005162715911865234,6198.2879837443425,0.02532672882080078,2.3020544052124023
2,8,128,32,4,0.004175662994384766,0.005008697509765625,0.009325742721557617,3431.3620861562063,0.025307655334472656,2.2902023792266846
2,8,256,8,1,0.0013165473937988281,0.0011951923370361328,0.0026443004608154297,3025.37480840321,0.02653217315673828,2.2940356731414795
2,8,256,8,2,0.002304553985595703,0.0026082992553710938,0.005048513412475586,1584.6248878394333,0.026520729064941406,2.2963194847106934
2,8,256,8,4,0.004144191741943359,0.004956722259521484,0.009244203567504883,865.4071647796147,0.026511192321777344,2.306584358215332
2,8,256,32,1,0.0013964176177978516,0.0012211799621582031,0.0027506351470947266,11633.676692381036,0.026635169982910156,2.309601306915283
2,8,256,32,2,0.0022547245025634766,0.0026922225952148438,0.005082845687866211,6295.685913973451,0.026589393615722656,2.299440383911133
2,8,256,32,4,0.004111289978027344,0.0049092769622802734,0.009154081344604492,3495.7085037114207,0.026551246643066406,2.310554265975952
2,16,128,8,1,0.0017290115356445312,0.0017507076263427734,0.003625154495239258,2206.802499177902,0.02579975128173828,2.2995898723602295
2,16,128,8,2,0.0028214454650878906,0.00396418571472168,0.00693511962890625,1153.5489548954895,0.025786399841308594,2.29476261138916
2,16,128,8,4,0.0051190853118896484,0.007266044616699219,0.01254129409790039,637.8927036994791,0.025777816772460938,2.3018600940704346
2,16,128,32,1,0.001689910888671875,0.0017826557159423828,0.0036225318908691406,8833.600631828353,0.025902748107910156,2.3126988410949707
2,16,128,32,2,0.0027093887329101562,0.003922462463378906,0.0067861080169677734,4715.515862698942,0.025849342346191406,2.308947801589966
2,16,128,32,4,0.005044698715209961,0.007183074951171875,0.012388467788696289,2583.047439425723,0.02581501007080078,2.2955265045166016
2,16,256,8,1,0.0018744468688964844,0.0018131732940673828,0.003832578659057617,2087.367465007776,0.02852344512939453,2.2974774837493896
2,16,256,8,2,0.002782583236694336,0.0039937496185302734,0.006929874420166016,1154.4220739007776,0.028496742248535156,2.2800397872924805
2,16,256,8,4,0.004996776580810547,0.0073130130767822266,0.012466669082641602,641.7111055862609,0.028479576110839844,2.3028578758239746
2,16,256,32,1,0.0017962455749511719,0.0018122196197509766,0.0037603378295898438,8509.873700228252,0.028717994689941406,2.294786214828491
2,16,256,32,2,0.002845287322998047,0.004069089889526367,0.007071733474731445,4525.0574154613805,0.028611183166503906,2.3069868087768555
2,16,256,32,4,0.0050506591796875,0.007386922836303711,0.012593269348144531,2541.039909125331,0.028542518615722656,2.3029022216796875
2,32,128,8,1,0.0025146007537841797,0.0031065940856933594,0.005794048309326172,1380.7271829479055,0.02681446075439453,2.2999138832092285
2,32,128,8,2,0.0038313865661621094,0.006708860397338867,0.010725021362304688,745.9192601813978,0.026785850524902344,2.317157506942749
2,32,128,8,4,0.0067691802978515625,0.011973381042480469,0.01892709732055664,422.6744262212481,0.026769638061523438,2.2739572525024414
2,32,128,32,1,0.0024890899658203125,0.003121614456176758,0.005783796310424805,5532.698297539057,0.027009010314941406,2.302212953567505
2,32,128,32,2,0.0038945674896240234,0.006672382354736328,0.010751008987426758,2976.464817155656,0.026894569396972656,2.3025736808776855
2,32,128,32,4,0.006868600845336914,0.01190948486328125,0.01895904541015625,1687.8486921529175,0.02682971954345703,2.2944657802581787
2,32,256,8,1,0.0025382041931152344,0.0031180381774902344,0.005839824676513672,1369.904139789336,0.03250598907470703,2.282184362411499
2,32,256,8,2,0.0037317276000976562,0.0065386295318603516,0.010452985763549805,765.3315694637685,0.032448768615722656,2.307507276535034
2,32,256,8,4,0.006734371185302734,0.011933565139770508,0.01885056495666504,424.3904635426548,0.032416343688964844,2.3136990070343018
2,32,256,32,1,0.00252532958984375,0.0031881332397460938,0.005891323089599609,5431.717037636585,0.032883644104003906,2.298809766769409
2,32,256,32,2,0.0036077499389648438,0.006702899932861328,0.010492324829101562,3049.8483912015995,0.032654762268066406,2.3018627166748047
2,32,256,32,4,0.0067903995513916016,0.012157201766967773,0.019128084182739258,1672.9328297747697,0.032525062561035156,2.31467604637146
