gpu_count,depth,hidden_dim,batch_size,chunks,INPUT_DIM,NUM_CLASSES,forward_time_s,backward_time_s,total_step_time_s,throughput_samples_per_s,max_memory_gb,loss
1,8,128,128,4,1024,10,0.00039768218994140625,0.0008065700531005859,0.0012171268463134766,105165.7026444662,0.018635272979736328,2.3043212890625
1,8,128,128,8,1024,10,0.0003898143768310547,0.0008072853088378906,0.0012102127075195312,105766.53112687156,0.018635272979736328,2.305215835571289
1,8,128,128,16,1024,10,0.00040531158447265625,0.0008237361907958984,0.0012421607971191406,103046.24030710173,0.018635272979736328,2.2986435890197754
1,8,256,8,1,1024,10,0.0003848075866699219,0.0008397102355957031,0.0012371540069580078,6466.454422817498,0.02082538604736328,2.311790704727173
1,8,256,8,2,1024,10,0.00038504600524902344,0.0008270740509033203,0.0012247562408447266,6531.912010901305,0.02082538604736328,2.2938923835754395
1,8,256,8,4,1024,10,0.0003845691680908203,0.000823974609375,0.0012216567993164062,6548.4839968774395,0.02082538604736328,2.291713237762451
1,8,256,8,8,1024,10,0.0003986358642578125,0.0008187294006347656,0.0012307167053222656,6500.27741185587,0.02082538604736328,2.303399085998535
1,8,256,8,16,1024,10,0.0003952980041503906,0.0008251667022705078,0.001233816146850586,6483.948212560386,0.02082538604736328,2.2906980514526367
1,8,256,32,1,1024,10,0.0004172325134277344,0.0008380413055419922,0.0012688636779785156,25219.41525742202,0.020940780639648438,2.307875156402588
1,8,256,32,2,1024,10,0.00039839744567871094,0.0008480548858642578,0.0012595653533935547,25405.58924853303,0.020940780639648438,2.3089263439178467
1,8,256,32,4,1024,10,0.0004017353057861328,0.0008420944213867188,0.001257181167602539,25453.76977052911,0.020940780639648438,2.2977232933044434
1,8,256,32,8,1024,10,0.00040459632873535156,0.0008447170257568359,0.001262664794921875,25343.22658610272,0.020940780639648438,2.29305362701416
1,8,256,32,16,1024,10,0.0004150867462158203,0.0008454322814941406,0.0012738704681396484,25120.29346808909,0.020940780639648438,2.3059563636779785
1,8,256,64,1,1024,10,0.00038433074951171875,0.0008440017700195312,0.001241445541381836,51552.805070097944,0.021094322204589844,2.2982535362243652
1,8,256,64,2,1024,10,0.0004010200500488281,0.0008437633514404297,0.0012583732604980469,50859.31337627889,0.021094322204589844,2.303297758102417
1,8,256,64,4,1024,10,0.0003845691680908203,0.0008563995361328125,0.0012538433074951172,51043.060657919756,0.021094322204589844,2.3021299839019775
1,8,256,64,8,1024,10,0.0004000663757324219,0.0008387565612792969,0.0012521743774414062,51111.092155369384,0.021094322204589844,2.307837724685669
1,8,256,64,16,1024,10,0.0003814697265625,0.0008497238159179688,0.0012440681457519531,51444.127251820624,0.021094322204589844,2.302760362625122
1,8,256,128,1,1024,10,0.0003936290740966797,0.0008394718170166016,0.0012466907501220703,102671.81334863263,0.021402359008789062,2.3040103912353516
1,8,256,128,2,1024,10,0.0003814697265625,0.0008413791656494141,0.0012362003326416016,103543.0881388621,0.021402359008789062,2.306675434112549
1,8,256,128,4,1024,10,0.00039267539978027344,0.0008263587951660156,0.0012328624725341797,103823.42138851286,0.021402359008789062,2.3116095066070557
1,8,256,128,8,1024,10,0.0003917217254638672,0.0008323192596435547,0.0012366771697998047,103503.16406400617,0.021402359008789062,2.306574583053589
1,8,256,128,16,1024,10,0.0003795623779296875,0.0008423328399658203,0.0012352466583251953,103623.02875892684,0.021402359008789062,2.305539608001709
1,8,512,8,1,1024,10,0.00039649009704589844,0.0008490085601806641,0.0012583732604980469,6357.414172034862,0.031607627868652344,2.288632392883301
1,8,512,8,2,1024,10,0.0003998279571533203,0.0008389949798583984,0.0012514591217041016,6392.538007239475,0.031607627868652344,2.2784109115600586
1,8,512,8,4,1024,10,0.0003921985626220703,0.0008428096771240234,0.0012481212615966797,6409.633619866285,0.031607627868652344,2.300820827484131
1,8,512,8,8,1024,10,0.0003962516784667969,0.0008425712585449219,0.0012514591217041016,6392.538007239475,0.031607627868652344,2.296063184738159
1,8,512,8,16,1024,10,0.0004107952117919922,0.0008368492126464844,0.0012607574462890625,6345.391830559758,0.031607627868652344,2.3031578063964844
1,8,512,32,1,1024,10,0.0004134178161621094,0.0008428096771240234,0.0012693405151367188,25209.94139744553,0.03174591064453125,2.3028767108917236
1,8,512,32,2,1024,10,0.0003933906555175781,0.0008494853973388672,0.0012557506561279297,25482.765900892347,0.03174591064453125,2.296734094619751
1,8,512,32,4,1024,10,0.0003924369812011719,0.0008444786071777344,0.0012507438659667969,25584.774685474647,0.03174591064453125,2.2955706119537354
1,8,512,32,8,1024,10,0.0004076957702636719,0.0008490085601806641,0.0012698173522949219,25200.47465264739,0.03174591064453125,2.3034353256225586
1,8,512,32,16,1024,10,0.0003955364227294922,0.0008516311645507812,0.0012600421905517578,25395.975023651845,0.03174591064453125,2.2993788719177246
1,8,512,64,1,1024,10,0.00040268898010253906,0.0008594989776611328,0.0012750625610351562,50193.61555721765,0.031929969787597656,2.3026177883148193
1,8,512,64,2,1024,10,0.00041031837463378906,0.0008573532104492188,0.0012810230255126953,49960.06997952727,0.031929969787597656,2.301692485809326
1,8,512,64,4,1024,10,0.00040030479431152344,0.0008635520935058594,0.0012767314910888672,50128.00298786181,0.031929969787597656,2.3018863201141357
1,8,512,64,8,1024,10,0.0004012584686279297,0.0008533000946044922,0.001268148422241211,50467.27881180673,0.031929969787597656,2.3032352924346924
1,8,512,64,16,1024,10,0.00039839744567871094,0.0008554458618164062,0.0012674331665039062,50495.75921745673,0.031929969787597656,2.301480770111084
1,8,512,128,1,1024,10,0.00039267539978027344,0.0008597373962402344,0.0012657642364501953,101124.67734036542,0.032299041748046875,2.2975239753723145
1,8,512,128,2,1024,10,0.00039958953857421875,0.0008480548858642578,0.0012607574462890625,101526.26928895613,0.032299041748046875,2.310155153274536
1,8,512,128,4,1024,10,0.0003955364227294922,0.0008518695831298828,0.001260519027709961,101545.47229052393,0.032299041748046875,2.3036811351776123
1,8,512,128,8,1024,10,0.0004012584686279297,0.0008435249328613281,0.0012586116790771484,101699.35821178253,0.032299041748046875,2.2999582290649414
1,8,512,128,16,1024,10,0.0003910064697265625,0.0008478164672851562,0.0012519359588623047,102241.65149495334,0.032299041748046875,2.3044116497039795
1,8,1024,8,1,1024,10,0.0004787445068359375,0.0008754730224609375,0.0013682842254638672,5846.738456177034,0.07075023651123047,2.293593168258667
1,8,1024,8,2,1024,10,0.00046634674072265625,0.0008866786956787109,0.0013666152954101562,5853.878576413119,0.07075023651123047,2.3074259757995605
1,8,1024,8,4,1024,10,0.0004680156707763672,0.0008814334869384766,0.0013625621795654297,5871.291688538932,0.07075023651123047,2.3026316165924072
1,8,1024,8,8,1024,10,0.00047588348388671875,0.0008912086486816406,0.0013804435729980469,5795.238687392055,0.07075023651123047,2.2852859497070312
1,8,1024,8,16,1024,10,0.00046181678771972656,0.0008943080902099609,0.0013697147369384766,5840.632201914708,0.07075023651123047,2.2958216667175293
1,8,1024,32,1,1024,10,0.00040221214294433594,0.0008680820465087891,0.0012831687927246094,24938.262356001487,0.07093429565429688,2.302434206008911
1,8,1024,32,2,1024,10,0.0004096031188964844,0.0008714199066162109,0.0012941360473632812,24726.921149594695,0.07093429565429688,2.3038172721862793
1,8,1024,32,4,1024,10,0.0004031658172607422,0.0008730888366699219,0.0012896060943603516,24813.778517286006,0.07093429565429688,2.300544023513794
1,8,1024,32,8,1024,10,0.0004019737243652344,0.0008690357208251953,0.0012843608856201172,24915.11564878411,0.07093429565429688,2.2995333671569824
1,8,1024,32,16,1024,10,0.00041556358337402344,0.0008666515350341797,0.0012960433959960938,24690.53127299485,0.07093429565429688,2.301818370819092
1,8,1024,64,1,1024,10,0.000400543212890625,0.0008754730224609375,0.00128936767578125,49636.73372781065,0.07117938995361328,2.3024187088012695
1,8,1024,64,2,1024,10,0.0003981590270996094,0.0008747577667236328,0.0012862682342529297,49756.34031510658,0.07117938995361328,2.299508810043335
1,8,1024,64,4,1024,10,0.0004096031188964844,0.0009031295776367188,0.0013260841369628906,48262.39769866954,0.07117938995361328,2.2975871562957764
1,8,1024,64,8,1024,10,0.0004000663757324219,0.0008685588836669922,0.0012819766998291016,49922.904221684956,0.07117938995361328,2.304011344909668
1,8,1024,64,16,1024,10,0.00040411949157714844,0.0008814334869384766,0.0012989044189453125,49272.29368575624,0.07117938995361328,2.3022711277008057
1,8,1024,128,1,1024,10,0.0004754066467285156,0.0008718967437744141,0.0013604164123535156,94088.83841570278,0.0716705322265625,2.300910472869873
1,8,1024,128,2,1024,10,0.0004734992980957031,0.0008699893951416016,0.0013561248779296875,94386.58790436006,0.0716705322265625,2.3016598224639893
1,8,1024,128,4,1024,10,0.0004749298095703125,0.0008666515350341797,0.0013551712036132812,94453.01055594652,0.0716705322265625,2.301300525665283
1,8,1024,128,8,1024,10,0.0004773139953613281,0.0008757114410400391,0.0013661384582519531,93694.74904013962,0.0716705322265625,2.3037221431732178
1,8,1024,128,16,1024,10,0.000476837158203125,0.0008757114410400391,0.0013654232025146484,93743.8295791863,0.0716705322265625,2.3012139797210693
1,16,128,8,1,1024,10,0.0007355213165283203,0.0014004707336425781,0.0021495819091796875,3721.6539485359363,0.01861572265625,2.2977709770202637
1,16,128,8,2,1024,10,0.000705718994140625,0.0014019012451171875,0.0021207332611083984,3772.280157391793,0.01861572265625,2.2788774967193604
1,16,128,8,4,1024,10,0.0007069110870361328,0.0013818740844726562,0.002101898193359375,3806.0834845735026,0.01861572265625,2.323975086212158
1,16,128,8,8,1024,10,0.0007064342498779297,0.0013873577117919922,0.0021071434020996094,3796.609187599004,0.01861572265625,2.289457321166992
1,16,128,8,16,1024,10,0.0006978511810302734,0.00140380859375,0.002115011215209961,3782.4858527787173,0.01861572265625,2.2885353565216064
1,16,128,32,1,1024,10,0.0007579326629638672,0.0015816688537597656,0.002353191375732422,13598.554002026342,0.01871967315673828,2.298041582107544
1,16,128,32,2,1024,10,0.0007493495941162109,0.001409292221069336,0.002171754837036133,14734.628169941816,0.01871967315673828,2.2996439933776855
1,16,128,32,4,1024,10,0.0007319450378417969,0.0014286041259765625,0.0021736621856689453,14721.698804431282,0.01871967315673828,2.298403263092041
1,16,128,32,8,1024,10,0.000743865966796875,0.0014147758483886719,0.002171754837036133,14734.628169941816,0.01871967315673828,2.3083715438842773
1,16,128,32,16,1024,10,0.0007474422454833984,0.001415252685546875,0.0021758079528808594,14707.18036379575,0.01871967315673828,2.2974212169647217
1,16,128,64,1,1024,10,0.0007371902465820312,0.0015790462493896484,0.0023298263549804688,27469.858370855505,0.01890850067138672,2.303813934326172
1,16,128,64,2,1024,10,0.0007429122924804688,0.0014231204986572266,0.0021789073944091797,29372.519531677426,0.01890850067138672,2.3075175285339355
1,16,128,64,4,1024,10,0.0007433891296386719,0.0014202594757080078,0.002177000045776367,29398.253860475303,0.01890850067138672,2.302325963973999
1,16,128,64,8,1024,10,0.0007283687591552734,0.0014081001281738281,0.0021500587463378906,29766.628520736303,0.01890850067138672,2.300797700881958
1,16,128,64,16,1024,10,0.0007233619689941406,0.0014233589172363281,0.0021598339080810547,29631.908157633294,0.01890850067138672,2.318995714187622
1,16,128,128,1,1024,10,0.0007226467132568359,0.0014040470123291016,0.002139568328857422,59825.15177178516,0.019615650177001953,2.3001270294189453
1,16,128,128,2,1024,10,0.0007274150848388672,0.001390218734741211,0.002130746841430664,60072.83338928052,0.019615650177001953,2.300997257232666
1,16,128,128,4,1024,10,0.0007507801055908203,0.001378774642944336,0.002142667770385742,59738.61266273506,0.019615650177001953,2.3106517791748047
1,16,128,128,8,1024,10,0.0007314682006835938,0.00139617919921875,0.002140522003173828,59798.49766094899,0.019615650177001953,2.302196502685547
1,16,128,128,16,1024,10,0.0007240772247314453,0.001394033432006836,0.002131223678588867,60059.392773240856,0.019615650177001953,2.3043463230133057
1,16,256,8,1,1024,10,0.0007190704345703125,0.001407623291015625,0.002140045166015625,3738.2388591800354,0.02474689483642578,2.3023457527160645
1,16,256,8,2,1024,10,0.0007205009460449219,0.0014123916625976562,0.0021479129791259766,3724.5456765456765,0.02474689483642578,2.27522349357605
1,16,256,8,4,1024,10,0.0007128715515136719,0.001415252685546875,0.0021414756774902344,3735.7417056334893,0.02474689483642578,2.2940731048583984
1,16,256,8,8,1024,10,0.0007164478302001953,0.001424551010131836,0.0021543502807617188,3713.4165559982293,0.02474689483642578,2.2805709838867188
1,16,256,8,16,1024,10,0.0007214546203613281,0.0014281272888183594,0.0021626949310302734,3699.0885238672695,0.02474689483642578,2.326404571533203
1,16,256,32,1,1024,10,0.0007660388946533203,0.0014538764953613281,0.002233266830444336,14328.784883100245,0.024862289428710938,2.299999475479126
1,16,256,32,2,1024,10,0.0007567405700683594,0.0014531612396240234,0.002223491668701172,14391.778683251126,0.024862289428710938,2.295814037322998
1,16,256,32,4,1024,10,0.0007579326629638672,0.001444101333618164,0.002215147018432617,14445.993757399634,0.024862289428710938,2.303518772125244
1,16,256,32,8,1024,10,0.0007419586181640625,0.0016298294067382812,0.0023851394653320312,13416.406237504998,0.024862289428710938,2.306859254837036
1,16,256,32,16,1024,10,0.0007643699645996094,0.0014503002166748047,0.0022280216217041016,14362.51771000535,0.024862289428710938,2.304875612258911
1,16,256,64,1,1024,10,0.0007119178771972656,0.0016241073608398438,0.0023491382598876953,27244.03288338577,0.025015830993652344,2.3026926517486572
1,16,256,64,2,1024,10,0.0007178783416748047,0.0014450550079345703,0.002176046371459961,29411.137942368798,0.025015830993652344,2.3022677898406982
1,16,256,64,4,1024,10,0.0007228851318359375,0.0014476776123046875,0.0021839141845703125,29305.1807860262,0.025015830993652344,2.3050262928009033
1,16,256,64,8,1024,10,0.0007264614105224609,0.0014450550079345703,0.002184629440307617,29295.58616173742,0.025015830993652344,2.307234287261963
1,16,256,64,16,1024,10,0.0007183551788330078,0.0014493465423583984,0.002180337905883789,29353.24833242209,0.025015830993652344,2.299206256866455
1,16,256,128,1,1024,10,0.0008535385131835938,0.0014560222625732422,0.0023255348205566406,55041.102316998156,0.025323867797851562,2.3058547973632812
1,16,256,128,2,1024,10,0.0007319450378417969,0.0014507770538330078,0.002196788787841797,58266.86694161059,0.025323867797851562,2.2988457679748535
1,16,256,128,4,1024,10,0.0007202625274658203,0.0014624595642089844,0.0021958351135253906,58292.17285559175,0.025323867797851562,2.300790786743164
1,16,256,128,8,1024,10,0.0007224082946777344,0.0014538764953613281,0.002189159393310547,58469.93160531475,0.025323867797851562,2.304865837097168
1,16,256,128,16,1024,10,0.0006990432739257812,0.0014472007751464844,0.0021593570709228516,59276.9031688197,0.025323867797851562,2.302896022796631
1,16,512,8,1,1024,10,0.0007443428039550781,0.0014595985412597656,0.0022172927856445312,3608.003440860215,0.047263145446777344,2.287771224975586
1,16,512,8,2,1024,10,0.0007450580596923828,0.0014688968658447266,0.0022270679473876953,3592.167005673911,0.047263145446777344,2.302305221557617
1,16,512,8,4,1024,10,0.0007419586181640625,0.0016207695007324219,0.002376079559326172,3366.8906281356612,0.047263145446777344,2.2981855869293213
1,16,512,8,8,1024,10,0.0007221698760986328,0.0014693737030029297,0.00220489501953125,3628.2906574394465,0.047263145446777344,2.2927045822143555
1,16,512,8,16,1024,10,0.0007526874542236328,0.0014605522155761719,0.0022263526916503906,3593.3210537588348,0.047263145446777344,2.276036024093628
1,16,512,32,1,1024,10,0.0007464885711669922,0.0014688968658447266,0.002237081527709961,14304.351273579878,0.04740142822265625,2.301129102706909
1,16,512,32,2,1024,10,0.0007569789886474609,0.0014681816101074219,0.0022389888763427734,14292.165690554786,0.04740142822265625,2.301706314086914
1,16,512,32,4,1024,10,0.00075531005859375,0.0014772415161132812,0.002246379852294922,14245.142008066228,0.04740142822265625,2.3067233562469482
1,16,512,32,8,1024,10,0.0007476806640625,0.0016312599182128906,0.0023925304412841797,13374.96043846537,0.04740142822265625,2.3004512786865234
1,16,512,32,16,1024,10,0.0007588863372802734,0.0014650821685791016,0.002238035202026367,14298.25588579951,0.04740142822265625,2.296698570251465
1,16,512,64,1,1024,10,0.000766754150390625,0.0014872550964355469,0.0022678375244140625,28220.716568544995,0.047585487365722656,2.2986974716186523
1,16,512,64,2,1024,10,0.0007731914520263672,0.0014886856079101562,0.002275705337524414,28123.148873755894,0.047585487365722656,2.2980568408966064
1,16,512,64,4,1024,10,0.0007696151733398438,0.0014903545379638672,0.0022733211517333984,28152.643523859464,0.047585487365722656,2.295318365097046
1,16,512,64,8,1024,10,0.0007677078247070312,0.0014808177947998047,0.002262115478515625,28292.101180438447,0.047585487365722656,2.3053479194641113
1,16,512,64,16,1024,10,0.0007584095001220703,0.001657247543334961,0.0024290084838867188,26348.199450333726,0.047585487365722656,2.2998757362365723
1,16,512,128,1,1024,10,0.0007419586181640625,0.00146484375,0.002220630645751953,57641.28322954692,0.047954559326171875,2.302621603012085
1,16,512,128,2,1024,10,0.0007278919219970703,0.0014786720275878906,0.002219676971435547,57666.048549946296,0.047954559326171875,2.2992308139801025
1,16,512,128,4,1024,10,0.0007424354553222656,0.0014755725860595703,0.002231121063232422,57370.26202179953,0.047954559326171875,2.300140619277954
1,16,512,128,8,1024,10,0.0007503032684326172,0.0014736652374267578,0.002238035202026367,57193.02354319804,0.047954559326171875,2.3030781745910645
1,16,512,128,16,1024,10,0.0007700920104980469,0.0014843940734863281,0.002267599105834961,56447.367469246135,0.047954559326171875,2.3033688068389893
1,16,1024,8,1,1024,10,0.0008351802825927734,0.0017478466033935547,0.0025968551635742188,3080.6492838780755,0.13331127166748047,2.304509401321411
1,16,1024,8,2,1024,10,0.0008306503295898438,0.0015921592712402344,0.0024361610412597656,3283.8551575650813,0.13331127166748047,2.2985939979553223
1,16,1024,8,4,1024,10,0.0008313655853271484,0.0015766620635986328,0.0024213790893554688,3303.9023237495076,0.13331127166748047,2.295858383178711
1,16,1024,8,8,1024,10,0.0009610652923583984,0.0015804767608642578,0.0025548934936523438,3131.2459873086973,0.13331127166748047,2.310192584991455
1,16,1024,8,16,1024,10,0.0008289813995361328,0.0015723705291748047,0.0024144649505615234,3313.363483756295,0.13331127166748047,2.296790599822998
1,16,1024,32,1,1024,10,0.00075531005859375,0.0015673637390136719,0.002337217330932617,13691.495256554115,0.13349533081054688,2.297273874282837
1,16,1024,32,2,1024,10,0.0007691383361816406,0.0017197132110595703,0.00250244140625,12787.512195121952,0.13349533081054688,2.307039260864258
1,16,1024,32,4,1024,10,0.0007576942443847656,0.0015604496002197266,0.0023314952850341797,13725.097453727374,0.13349533081054688,2.3085005283355713
1,16,1024,32,8,1024,10,0.0007634162902832031,0.0017254352569580078,0.0025017261505126953,12791.168207376346,0.13349533081054688,2.3029465675354004
1,16,1024,32,16,1024,10,0.0007588863372802734,0.0015554428100585938,0.0023279190063476562,13746.182712003278,0.13349533081054688,2.3015472888946533
1,16,1024,64,1,1024,10,0.0007724761962890625,0.0015478134155273438,0.0023338794708251953,27422.15302891,0.13374042510986328,2.301523208618164
1,16,1024,64,2,1024,10,0.0007617473602294922,0.0015530586242675781,0.002328157424926758,27489.55002560164,0.13374042510986328,2.3039636611938477
1,16,1024,64,4,1024,10,0.0007648468017578125,0.001722574234008789,0.002500772476196289,25592.092287157975,0.13374042510986328,2.3031742572784424
1,16,1024,64,8,1024,10,0.0007970333099365234,0.0017247200012207031,0.0025353431701660156,25243.13108895994,0.13374042510986328,2.302485227584839
1,16,1024,64,16,1024,10,0.0007674694061279297,0.0015544891357421875,0.0023345947265625,27413.75163398693,0.13374042510986328,2.3039681911468506
1,16,1024,128,1,1024,10,0.0009350776672363281,0.001628875732421875,0.0025768280029296875,49673.47446336047,0.1342315673828125,2.3020026683807373
1,16,1024,128,2,1024,10,0.0009367465972900391,0.0016291141510009766,0.002578258514404297,49645.91381542445,0.1342315673828125,2.3028640747070312
1,16,1024,128,4,1024,10,0.0009391307830810547,0.0017232894897460938,0.002675771713256836,47836.66684487214,0.1342315673828125,2.3000972270965576
1,16,1024,128,8,1024,10,0.0009343624114990234,0.0017240047454833984,0.002671957015991211,47904.96225573302,0.1342315673828125,2.3012490272521973
1,16,1024,128,16,1024,10,0.0009360313415527344,0.0016393661499023438,0.002588510513305664,49449.28728009579,0.1342315673828125,2.302321434020996
1,32,128,8,1,1024,10,0.0013692378997802734,0.0026922225952148438,0.004074573516845703,1963.395669982446,0.0205841064453125,2.269036293029785
1,32,128,8,2,1024,10,0.0015001296997070312,0.0027387142181396484,0.004251956939697266,1881.4865986318268,0.0205841064453125,2.298257827758789
1,32,128,8,4,1024,10,0.0013654232025146484,0.0026788711547851562,0.004057407379150391,1971.7024327182983,0.0205841064453125,2.3044919967651367
1,32,128,8,8,1024,10,0.0013775825500488281,0.002688169479370117,0.004079580307006836,1960.9860323768337,0.0205841064453125,2.3022587299346924
1,32,128,8,16,1024,10,0.0013766288757324219,0.0027151107788085938,0.004105091094970703,1948.7996282959693,0.0205841064453125,2.3276166915893555
1,32,128,32,1,1024,10,0.0014324188232421875,0.0027000904083251953,0.004145383834838867,7719.429918904929,0.02068805694580078,2.299973964691162
1,32,128,32,2,1024,10,0.001447916030883789,0.002715587615966797,0.00417637825012207,7662.141234229605,0.02068805694580078,2.3121206760406494
1,32,128,32,4,1024,10,0.0014369487762451172,0.002666473388671875,0.00411677360534668,7773.077430937627,0.02068805694580078,2.3022279739379883
1,32,128,32,8,1024,10,0.0015406608581542969,0.0027811527252197266,0.0043354034423828125,7381.0893092828865,0.02068805694580078,2.304791212081909
1,32,128,32,16,1024,10,0.0014185905456542969,0.002765178680419922,0.004197359085083008,7623.841408690713,0.02068805694580078,2.288466215133667
1,32,128,64,1,1024,10,0.0014030933380126953,0.0027947425842285156,0.004210948944091797,15198.474464953006,0.020826339721679688,2.2989017963409424
1,32,128,64,2,1024,10,0.001409769058227539,0.0028166770935058594,0.004239559173583984,15095.909121583623,0.020826339721679688,2.293816089630127
1,32,128,64,4,1024,10,0.0014224052429199219,0.0026760101318359375,0.004111289978027344,15566.890280677337,0.020826339721679688,2.3061740398406982
1,32,128,64,8,1024,10,0.0014595985412597656,0.0026874542236328125,0.0041599273681640625,15384.883998165978,0.020826339721679688,2.3027234077453613
1,32,128,64,16,1024,10,0.0014965534210205078,0.0027039051055908203,0.004213571548461914,15189.014655123636,0.020826339721679688,2.3076677322387695
1,32,128,128,1,1024,10,0.00154876708984375,0.0027446746826171875,0.0043065547943115234,29722.134307700824,0.021576404571533203,2.304579973220825
1,32,128,128,2,1024,10,0.0014176368713378906,0.002642393112182617,0.004072666168212891,31429.042969207352,0.021576404571533203,2.3028101921081543
1,32,128,128,4,1024,10,0.0014226436614990234,0.002680540084838867,0.004115581512451172,31101.315722396015,0.021576404571533203,2.296970844268799
1,32,128,128,8,1024,10,0.0014109611511230469,0.002630472183227539,0.0040547847747802734,31567.643440936085,0.021576404571533203,2.3009986877441406
1,32,128,128,16,1024,10,0.0014133453369140625,0.0026845932006835938,0.0041103363037109375,31141.004176334107,0.021576404571533203,2.3091249465942383
1,32,256,8,1,1024,10,0.0013861656188964844,0.0027000904083251953,0.004099369049072266,1951.5198324997093,0.03258991241455078,2.278712034225464
1,32,256,8,2,1024,10,0.0014307498931884766,0.0027151107788085938,0.004159450531005859,1923.3309641178494,0.03258991241455078,2.294982433319092
1,32,256,8,4,1024,10,0.0013549327850341797,0.0025899410247802734,0.003957509994506836,2021.4731007892042,0.03258991241455078,2.2944862842559814
1,32,256,8,8,1024,10,0.0013768672943115234,0.0026760101318359375,0.004065513610839844,1967.7710532488857,0.03258991241455078,2.2995193004608154
1,32,256,8,16,1024,10,0.0014979839324951172,0.0027587413787841797,0.004269599914550781,1873.7118606209515,0.03258991241455078,2.321528196334839
1,32,256,32,1,1024,10,0.0014986991882324219,0.002782583236694336,0.004294395446777344,7451.5727292915835,0.03270530700683594,2.2996017932891846
1,32,256,32,2,1024,10,0.0015881061553955078,0.0028908252716064453,0.004492282867431641,7123.327035346566,0.03270530700683594,2.3072633743286133
1,32,256,32,4,1024,10,0.0016026496887207031,0.0028967857360839844,0.0045125484466552734,7091.33660907698,0.03270530700683594,2.2981064319610596
1,32,256,32,8,1024,10,0.0015087127685546875,0.0028159618377685547,0.00433802604675293,7376.62698543556,0.03270530700683594,2.31265926361084
1,32,256,32,16,1024,10,0.0015635490417480469,0.002887248992919922,0.004463672637939453,7168.984510201902,0.03270530700683594,2.2888307571411133
1,32,256,64,1,1024,10,0.00144195556640625,0.002802133560180664,0.004257917404174805,15030.822330477631,0.032858848571777344,2.2965891361236572
1,32,256,64,2,1024,10,0.0014770030975341797,0.0028400421142578125,0.004329681396484375,14781.688105726873,0.032858848571777344,2.297437906265259
1,32,256,64,4,1024,10,0.0015058517456054688,0.002834320068359375,0.004352569580078125,14703.957931638914,0.032858848571777344,2.305142641067505
1,32,256,64,8,1024,10,0.0013806819915771484,0.0028197765350341797,0.0042133331298828125,15189.874151199638,0.032858848571777344,2.3006551265716553
1,32,256,64,16,1024,10,0.0013692378997802734,0.002761363983154297,0.004143476486206055,15445.96674146959,0.032858848571777344,2.303462266921997
1,32,256,128,1,1024,10,0.0013980865478515625,0.0027768611907958984,0.004187822341918945,30564.811386279533,0.03316688537597656,2.30011248588562
1,32,256,128,2,1024,10,0.001386880874633789,0.002811908721923828,0.00421142578125,30393.507246376812,0.03316688537597656,2.304918050765991
