gpu_count,depth,hidden_dim,batch_size,chunks,forward_time_s,backward_time_s,total_step_time_s,throughput_samples_per_s,max_memory_gb,loss
4,8,128,8,1,0.002431631088256836,0.001802682876586914,0.0043888092041015625,1822.8179052585833,0.02579641342163086,2.2869644165039062
4,8,128,8,2,0.004223346710205078,0.003895998001098633,0.00827932357788086,966.2625122386685,0.025921344757080078,2.2947144508361816
4,8,128,8,4,0.00807952880859375,0.007391214370727539,0.01563119888305664,511.79695555352185,0.02591848373413086,2.292536735534668
4,8,128,8,8,0.015448808670043945,0.01495051383972168,0.03056049346923828,261.77587767202374,0.02591705322265625,2.293036460876465
4,8,128,8,16,0.016079187393188477,0.016099929809570312,0.032340288162231445,247.36947178296288,0.02591705322265625,2.2882204055786133
4,8,128,32,1,0.002405405044555664,0.0017924308776855469,0.0043506622314453125,7355.202104340202,0.02603769302368164,2.3057942390441895
4,8,128,32,2,0.004617452621459961,0.0039033889770507812,0.008679628372192383,3686.79379206153,0.02603006362915039,2.302936315536499
4,8,128,32,4,0.008155345916748047,0.007542848587036133,0.015866994857788086,2016.765007287644,0.026018619537353516,2.3031914234161377
4,8,128,32,8,0.015318155288696289,0.014884710311889648,0.030358314514160156,1054.0769641566928,0.026012897491455078,2.2988667488098145
4,8,128,32,16,0.03084564208984375,0.030027151107788086,0.06107211112976074,523.9707520836993,0.02601003646850586,2.2932727336883545
4,8,128,64,1,0.002415895462036133,0.0017828941345214844,0.004358768463134766,14683.046493819056,0.02619028091430664,2.3082728385925293
4,8,128,64,2,0.004583120346069336,0.0038585662841796875,0.008599996566772461,7441.86343600122,0.02617502212524414,2.3114922046661377
4,8,128,64,4,0.007948637008666992,0.007430076599121094,0.015540838241577148,4118.181979964101,0.02615213394165039,2.2909796237945557
4,8,128,64,8,0.015390157699584961,0.014700651168823242,0.030250072479248047,2115.6974101104997,0.026140689849853516,2.2971088886260986
4,8,128,64,16,0.03042006492614746,0.029175281524658203,0.0597538948059082,1071.0598900353514,0.026134967803955078,2.3056323528289795
4,8,128,128,1,0.0025458335876464844,0.0018155574798583984,0.0045185089111328125,28327.929084001687,0.026495933532714844,2.3003625869750977
4,8,128,128,2,0.004183530807495117,0.0038743019104003906,0.008222818374633789,15566.438922555017,0.026465415954589844,2.309384346008301
4,8,128,128,4,0.007890939712524414,0.007436990737915039,0.01548910140991211,8263.875134685835,0.026419639587402344,2.3161985874176025
4,8,128,128,8,0.015478849411010742,0.01477670669555664,0.030417680740356445,4208.078883219288,0.026396751403808594,2.3086986541748047
4,8,128,128,16,0.030204057693481445,0.029401063919067383,0.0597681999206543,2141.607078177481,0.02638530731201172,2.2969553470611572
4,8,256,8,1,0.003344297409057617,0.0018305778503417969,0.0053348541259765625,1499.5723989989274,0.027275562286376953,2.3037705421447754
4,8,256,8,2,0.0041751861572265625,0.003873109817504883,0.008213281631469727,974.0321054312171,0.027272701263427734,2.3035004138946533
4,8,256,8,4,0.007849931716918945,0.0073130130767822266,0.015322446823120117,522.1098230818305,0.027274608612060547,2.307366132736206
4,8,256,8,8,0.015225648880004883,0.014745950698852539,0.030138492584228516,265.44127837987503,0.027267932891845703,2.2876768112182617
4,8,256,8,16,0.015731334686279297,0.0160367488861084,0.03193521499633789,250.50715960163052,0.027267932891845703,2.294001579284668
4,8,256,32,1,0.002503633499145508,0.0018665790557861328,0.004547595977783203,7036.684911397714,0.027412891387939453,2.305957317352295
4,8,256,32,2,0.004370212554931641,0.003950357437133789,0.00847935676574707,3773.8711654716717,0.02739858627319336,2.293926239013672
4,8,256,32,4,0.007982730865478516,0.007478475570678711,0.015627384185791016,2047.687547676441,0.02740621566772461,2.3033907413482666
4,8,256,32,8,0.015344381332397461,0.01450037956237793,0.03000330924987793,1066.5490174264758,0.027379512786865234,2.298231363296509
4,8,256,32,16,0.0305020809173584,0.0294644832611084,0.06017255783081055,531.8038845876489,0.02736806869506836,2.297880172729492
4,8,256,64,1,0.002407073974609375,0.0018405914306640625,0.0044095516204833984,14513.94733711814,0.027595996856689453,2.308800220489502
4,8,256,64,2,0.0042459964752197266,0.003940582275390625,0.00834512710571289,7669.146220215987,0.02756643295288086,2.301847457885742
4,8,256,64,4,0.007934808731079102,0.007433176040649414,0.015529394149780273,4121.216795885469,0.02758169174194336,2.307262897491455
4,8,256,64,8,0.015183210372924805,0.014821052551269531,0.030163288116455078,2121.7845930094695,0.02752828598022461,2.3009979724884033
4,8,256,64,16,0.030836820602416992,0.03183460235595703,0.0628657341003418,1018.0426732605678,0.027501583099365234,2.3114876747131348
4,8,256,128,1,0.002440214157104492,0.0018258094787597656,0.004422903060913086,28940.26801789661,0.027962684631347656,2.297616958618164
4,8,256,128,2,0.004243612289428711,0.003912210464477539,0.00831151008605957,15400.330225753707,0.027902603149414062,2.305178165435791
4,8,256,128,4,0.007838726043701172,0.007548809051513672,0.015545368194580078,8233.963866139076,0.027933120727539062,2.3044896125793457
4,8,256,128,8,0.015538215637207031,0.014777898788452148,0.030475139617919922,4200.1448263992115,0.027826309204101562,2.301908016204834
4,8,256,128,16,0.030587434768676758,0.029944896697998047,0.06071209907531738,2108.311225431483,0.027772903442382812,2.3045127391815186
4,8,512,8,1,0.0024263858795166016,0.0018072128295898438,0.004400014877319336,1818.1756705499865,0.030712604522705078,2.2905521392822266
4,8,512,8,2,0.0043904781341552734,0.0038154125213623047,0.0083770751953125,954.9872495446266,0.03168344497680664,2.2986230850219727
4,8,512,8,4,0.008069992065429688,0.007369518280029297,0.015600204467773438,512.8137914170436,0.031679630279541016,2.3185622692108154
4,8,512,8,8,0.015443086624145508,0.014760971069335938,0.030369281768798828,263.4240763711159,0.03167009353637695,2.2921016216278076
4,8,512,8,16,0.01577281951904297,0.015825510025024414,0.03175973892211914,251.8912393964417,0.03167009353637695,2.2925705909729004
4,8,512,32,1,0.0025017261505126953,0.001821756362915039,0.004485130310058594,7134.686795662343,0.030895709991455078,2.3076634407043457
4,8,512,32,2,0.0044918060302734375,0.0039043426513671875,0.008568525314331055,3734.59829154957,0.03184366226196289,2.297236680984497
4,8,512,32,4,0.007852554321289062,0.007128477096557617,0.01513671875,2114.064516129032,0.03182840347290039,2.3063700199127197
4,8,512,32,8,0.015355587005615234,0.015063762664794922,0.030579090118408203,1046.466715526517,0.03179025650024414,2.2988481521606445
4,8,512,32,16,0.030415058135986328,0.029417037963867188,0.05999159812927246,533.4080270881437,0.031771183013916016,2.29752516746521
4,8,512,64,1,0.0024442672729492188,0.0019085407257080078,0.004508256912231445,14196.174096990851,0.031139850616455078,2.3007731437683105
4,8,512,64,2,0.004156827926635742,0.003885030746459961,0.008201837539672852,7803.1294439115145,0.03205728530883789,2.30495023727417
4,8,512,64,4,0.007928133010864258,0.007337331771850586,0.015423774719238281,4149.43819946825,0.03202676773071289,2.3008408546447754
4,8,512,64,8,0.015464067459106445,0.01485443115234375,0.03047633171081543,2099.9902680967243,0.03195047378540039,2.303422689437866
4,8,512,64,16,0.03029608726501465,0.029946327209472656,0.060402631759643555,1059.5564818213754,0.03191232681274414,2.297053337097168
4,8,512,128,1,0.0024492740631103516,0.001809835433959961,0.004419565200805664,28962.12504720289,0.03162860870361328,2.3014001846313477
4,8,512,128,2,0.004328012466430664,0.0038831233978271484,0.008378982543945312,15276.317778283634,0.032485008239746094,2.298555850982666
4,8,512,128,4,0.008058547973632812,0.007653951644897461,0.015916824340820312,8041.8051527861,0.032423973083496094,2.3017120361328125
4,8,512,128,8,0.015501976013183594,0.01480722427368164,0.0304720401763916,4200.572041092568,0.032271385192871094,2.302621364593506
4,8,512,128,16,0.0298616886138916,0.029582977294921875,0.05960583686828613,2147.4406991860164,0.032195091247558594,2.299727439880371
4,8,1024,8,1,0.0025866031646728516,0.0018262863159179688,0.004570484161376953,1750.3616066770996,0.04051637649536133,2.292569160461426
4,8,1024,8,2,0.004423379898071289,0.003972053527832031,0.008560657501220703,934.5076588870941,0.04344987869262695,2.3042192459106445
4,8,1024,8,4,0.008061408996582031,0.007510662078857422,0.01576519012451172,507.4470993890267,0.04341936111450195,2.3030600547790527
4,8,1024,8,8,0.01552724838256836,0.01490330696105957,0.030591726303100586,261.50861578508466,0.04340410232543945,2.3015549182891846
4,8,1024,8,16,0.01599431037902832,0.016175270080566406,0.03233051300048828,247.4442641809976,0.04340410232543945,2.291484832763672
4,8,1024,32,1,0.002504587173461914,0.001840353012084961,0.004499673843383789,7111.626556456314,0.04079103469848633,2.302366018295288
4,8,1024,32,2,0.004287242889404297,0.004050254821777344,0.00850224494934082,3763.711842068366,0.04372453689575195,2.298196792602539
4,8,1024,32,4,0.008010149002075195,0.007575273513793945,0.015745878219604492,2032.2778795633149,0.04360246658325195,2.3026254177093506
4,8,1024,32,8,0.015422344207763672,0.015009403228759766,0.030611038208007812,1045.374540469811,0.04354143142700195,2.3016602993011475
4,8,1024,32,16,0.030851125717163086,0.029856443405151367,0.060872793197631836,525.686407983738,0.04351091384887695,2.303577184677124
4,8,1024,64,1,0.0024263858795166016,0.0018267631530761719,0.004414796829223633,14496.703353675,0.04115724563598633,2.299225091934204
4,8,1024,64,2,0.00427556037902832,0.00392603874206543,0.008381366729736328,7635.986118222678,0.04409074783325195,2.301701545715332
4,8,1024,64,4,0.008045673370361328,0.007568836212158203,0.015774965286254883,4057.06122572357,0.04384660720825195,2.303561210632324
4,8,1024,64,8,0.015274286270141602,0.014771699905395508,0.030221223831176758,2117.7170176006057,0.04372453689575195,2.3053524494171143
4,8,1024,64,16,0.030802488327026367,0.029665708541870117,0.06063365936279297,1055.5193381462432,0.04366350173950195,2.302819013595581
4,8,1024,128,1,0.002496957778930664,0.0019164085388183594,0.004571437835693359,27999.943256493167,0.04189014434814453,2.301201581954956
4,8,1024,128,2,0.00420689582824707,0.003918170928955078,0.0082855224609375,15448.633517495397,0.044823646545410156,2.3005642890930176
4,8,1024,128,4,0.007878780364990234,0.00742650032043457,0.015468835830688477,8274.701561319955,0.044335365295410156,2.3020987510681152
4,8,1024,128,8,0.015555381774902344,0.014850616455078125,0.03056955337524414,4187.172721458765,0.044091224670410156,2.303140640258789
4,8,1024,128,16,0.030655384063720703,0.029546022415161133,0.06036567687988281,2120.410249928908,0.043969154357910156,2.3034651279449463
4,16,128,8,1,0.00278472900390625,0.0023446083068847656,0.005311250686645508,1506.2365668626835,0.026176929473876953,2.3037562370300293
4,16,128,8,2,0.004761457443237305,0.00493621826171875,0.009873628616333008,810.239103663101,0.026171207427978516,2.2979280948638916
4,16,128,8,4,0.008953332901000977,0.00937795639038086,0.018505096435546875,432.3133374561946,0.026166439056396484,2.310868740081787
4,16,128,8,8,0.017586946487426758,0.01792168617248535,0.03568410873413086,224.18943007950824,0.02616405487060547,2.316373586654663
4,16,128,8,16,0.017751455307006836,0.01970839500427246,0.037665605545043945,212.3953639994683,0.02616405487060547,2.3036491870880127
4,16,128,32,1,0.002820730209350586,0.0025680065155029297,0.005558967590332031,5756.464573683307,0.026314258575439453,2.2887861728668213
4,16,128,32,2,0.004866361618041992,0.0049517154693603516,0.009992122650146484,3202.5227392030542,0.026291370391845703,2.300811529159546
4,16,128,32,4,0.008987188339233398,0.009311914443969727,0.01848459243774414,1731.171520701664,0.026272296905517578,2.297762632369995
4,16,128,32,8,0.017512083053588867,0.018253564834594727,0.035944461822509766,890.2623207439541,0.026262760162353516,2.304823160171509
4,16,128,32,16,0.034406423568725586,0.03535199165344238,0.06993579864501953,457.5625161932554,0.026257991790771484,2.314378261566162
4,16,128,64,1,0.0028421878814697266,0.002457857131958008,0.005476713180541992,11685.841104000696,0.026497364044189453,2.2962565422058105
4,16,128,64,2,0.004824399948120117,0.00501704216003418,0.010014057159423828,6391.016046854912,0.026451587677001953,2.304072618484497
4,16,128,64,4,0.009094476699829102,0.009321212768554688,0.01859760284423828,3441.303728013948,0.026413440704345703,2.302731990814209
4,16,128,64,8,0.017398357391357422,0.018101930618286133,0.03572845458984375,1791.2893444373265,0.026394367218017578,2.309539556503296
4,16,128,64,16,0.03522038459777832,0.035581350326538086,0.07098054885864258,901.6554679994895,0.026384830474853516,2.299898624420166
4,16,128,128,1,0.0028634071350097656,0.0024302005767822266,0.0054700374603271484,23400.205378546834,0.026864051818847656,2.304220676422119
4,16,128,128,2,0.004721879959106445,0.005161285400390625,0.01006627082824707,12715.73179223609,0.026772499084472656,2.3088107109069824
4,16,128,128,4,0.009029388427734375,0.009281396865844727,0.018483877182006836,6924.954041817689,0.026696205139160156,2.302428722381592
4,16,128,128,8,0.017882108688354492,0.01837301254272461,0.03642749786376953,3513.8290441657723,0.026658058166503906,2.3005409240722656
4,16,128,128,16,0.03489565849304199,0.03513479232788086,0.07021951675415039,1822.8550396914322,0.02663898468017578,2.3034818172454834
4,16,256,8,1,0.002759695053100586,0.002439260482788086,0.00538182258605957,1486.4852700128472,0.028271198272705078,2.3084089756011963
4,16,256,8,2,0.004822492599487305,0.0050394535064697266,0.01006937026977539,794.4886110716484,0.028259754180908203,2.306258201599121
4,16,256,8,4,0.008881330490112305,0.009306669235229492,0.018361568450927734,435.69262731451425,0.028254985809326172,2.2601566314697266
4,16,256,8,8,0.01758575439453125,0.017830610275268555,0.03559374809265137,224.75857218452552,0.028248310089111328,2.2805519104003906
4,16,256,8,16,0.01824784278869629,0.01933908462524414,0.03776049613952637,211.86162306871492,0.028248310089111328,2.286158561706543
4,16,256,32,1,0.0028924942016601562,0.002516031265258789,0.005584716796875,5729.92349726776,0.028454303741455078,2.2946267127990723
4,16,256,32,2,0.004682779312133789,0.005193233489990234,0.01005244255065918,3183.3059317411,0.028408527374267578,2.3017213344573975
4,16,256,32,4,0.008966445922851562,0.0092010498046875,0.01834273338317871,1744.5600571911355,0.028386592864990234,2.296388626098633
4,16,256,32,8,0.017713308334350586,0.018503189086914062,0.03638887405395508,879.3896714845439,0.02835988998413086,2.299072027206421
4,16,256,32,16,0.03508877754211426,0.03509044647216797,0.0703580379486084,454.8165487982162,0.028346538543701172,2.299673557281494
4,16,256,64,1,0.0028352737426757812,0.0024869441986083984,0.005506038665771484,11623.601628128517,0.028698444366455078,2.301785707473755
4,16,256,64,2,0.00497889518737793,0.0051860809326171875,0.010367155075073242,6173.342593657291,0.028606891632080078,2.3016715049743652
