gpu_count,depth,hidden_dim,batch_size,chunks,INPUT_DIM,NUM_CLASSES,forward_time_s,backward_time_s,total_step_time_s,throughput_samples_per_s,max_memory_gb,loss
4,128,5000,512,16,1024,10,0.16941094398498535,0.5219495296478271,0.6918113231658936,740.0861808057231,8.774539947509766,2.302713394165039
