gpu_count,depth,hidden_dim,batch_size,chunks,INPUT_DIM,NUM_CLASSES,forward_time_s,backward_time_s,total_step_time_s,throughput_samples_per_s,max_memory_gb,loss
1,16,4096,256,2,1024,10,0.008816003799438477,0.01612091064453125,0.024950742721557617,10260.215611890952,1.8027782440185547,2.3031742572784424
1,16,4096,256,4,1024,10,0.008804559707641602,0.016175031661987305,0.024992704391479492,10242.989153557766,1.8027782440185547,2.303063154220581
1,16,4096,256,8,1024,10,0.008801460266113281,0.01612377166748047,0.024938344955444336,10265.316341456419,1.8027782440185547,2.3023526668548584
1,16,4096,256,16,1024,10,0.008780241012573242,0.016083955764770508,0.024877071380615234,10290.600371854096,1.8027782440185547,2.3018524646759033
1,16,4096,512,1,1024,10,0.015475988388061523,0.02931809425354004,0.04480743408203125,11426.67529371701,1.8076725006103516,2.3024134635925293
1,16,4096,512,2,1024,10,0.015493392944335938,0.029325246810913086,0.04483222961425781,11420.355498830037,1.8076725006103516,2.302626132965088
1,16,4096,512,4,1024,10,0.015444278717041016,0.029256582260131836,0.044714927673339844,11450.314842067097,1.8076725006103516,2.30239200592041
1,16,4096,512,8,1024,10,0.015486478805541992,0.02929973602294922,0.0447998046875,11428.621253405994,1.8076725006103516,2.3033924102783203
1,16,4096,512,16,1024,10,0.015532732009887695,0.029405832290649414,0.04495596885681152,11388.92149406817,1.8076725006103516,2.3024020195007324
1,32,2048,256,1,1024,10,0.006141185760498047,0.009824275970458984,0.015979528427124023,16020.49779926294,0.9725627899169922,2.301797866821289
1,32,2048,256,2,1024,10,0.006141185760498047,0.009755611419677734,0.015911340713500977,16089.153303265055,0.9725627899169922,2.3027071952819824
1,32,2048,256,4,1024,10,0.006144285202026367,0.009783506393432617,0.015943050384521484,16057.153043218184,0.9725627899169922,2.3016037940979004
1,32,2048,256,8,1024,10,0.00615239143371582,0.009861230850219727,0.016028881072998047,15971.170965342853,0.9725627899169922,2.3022358417510986
1,32,2048,256,16,1024,10,0.0061740875244140625,0.009869098663330078,0.01605844497680664,15941.7677346557,0.9725627899169922,2.3028078079223633
1,32,2048,512,1,1024,10,0.009442806243896484,0.017028093338012695,0.026484966278076172,19331.721801127056,0.9755039215087891,2.3029134273529053
1,32,2048,512,2,1024,10,0.009423971176147461,0.017022132873535156,0.026460886001586914,19349.31430373474,0.9755039215087891,2.302597761154175
1,32,2048,512,4,1024,10,0.009427309036254883,0.016995906829833984,0.026437759399414062,19366.24024240675,0.9755039215087891,2.301769256591797
1,32,2048,512,8,1024,10,0.009425163269042969,0.01699686050415039,0.026436328887939453,19367.288180227628,0.9755039215087891,2.302647113800049
1,32,2048,512,16,1024,10,0.009473562240600586,0.01708221435546875,0.026570796966552734,19269.275236437377,0.9755039215087891,2.302569627761841
1,32,4096,256,1,1024,10,0.018920421600341797,0.034690141677856445,0.05362439155578613,4773.946940426913,3.8032665252685547,2.303478240966797
1,32,4096,256,2,1024,10,0.018575668334960938,0.033994197845458984,0.05258679389953613,4868.142379797338,3.8032665252685547,2.301893949508667
1,32,4096,256,4,1024,10,0.018575429916381836,0.033997297286987305,0.05258774757385254,4868.0540964505435,3.8032665252685547,2.3027191162109375
1,32,4096,256,8,1024,10,0.01858806610107422,0.03404092788696289,0.05264401435852051,4862.851040510858,3.8032665252685547,2.301945686340332
1,32,4096,256,16,1024,10,0.019048452377319336,0.033998727798461914,0.05305981636047363,4824.743422796777,3.8032665252685547,2.3024473190307617
1,32,4096,512,1,1024,10,0.0327606201171875,0.062181711196899414,0.09495735168457031,5391.894265340966,3.8081607818603516,2.3022546768188477
1,32,4096,512,2,1024,10,0.03297591209411621,0.06219792366027832,0.09518742561340332,5378.86172149933,3.8081607818603516,2.3020541667938232
1,32,4096,512,4,1024,10,0.03269505500793457,0.06230306625366211,0.09501099586486816,5388.8499466757,3.8081607818603516,2.302471876144409
1,32,4096,512,8,1024,10,0.03276467323303223,0.06237649917602539,0.09515523910522461,5380.681135526546,3.8081607818603516,2.302968740463257
1,32,4096,512,16,1024,10,0.032808542251586914,0.0626516342163086,0.09552645683288574,5359.771700689101,3.8081607818603516,2.3026387691497803
1,64,2048,256,1,1024,10,0.012524127960205078,0.019926786422729492,0.032465457916259766,7885.303840787251,1.9730510711669922,2.303158760070801
1,64,2048,256,2,1024,10,0.012516498565673828,0.019910335540771484,0.03244137763977051,7891.156868941493,1.9730510711669922,2.3049230575561523
1,64,2048,256,4,1024,10,0.012526512145996094,0.019921541213989258,0.03246331214904785,7885.825045350724,1.9730510711669922,2.3020474910736084
1,64,2048,256,8,1024,10,0.012532472610473633,0.01995062828063965,0.03249955177307129,7877.031713776382,1.9730510711669922,2.3026344776153564
1,64,2048,256,16,1024,10,0.012490272521972656,0.01983785629272461,0.03234434127807617,7914.831153897186,1.9730510711669922,2.30263090133667
1,64,2048,512,1,1024,10,0.01926255226135254,0.03475832939147949,0.05403733253479004,9474.93105197905,1.975992202758789,2.302889108657837
1,64,2048,512,2,1024,10,0.01926589012145996,0.03473782539367676,0.054018259048461914,9478.27658682344,1.975992202758789,2.302180290222168
1,64,2048,512,4,1024,10,0.019286632537841797,0.03478574752807617,0.05408787727355957,9466.076795923495,1.975992202758789,2.302574872970581
1,64,2048,512,8,1024,10,0.019261598587036133,0.03470182418823242,0.053978681564331055,9485.22611449495,1.975992202758789,2.302117109298706
1,64,2048,512,16,1024,10,0.01928544044494629,0.03475594520568848,0.0540614128112793,9470.710685777287,1.975992202758789,2.3027987480163574
1,64,4096,256,1,1024,10,0.03815412521362305,0.06992673873901367,0.10810708999633789,2368.0223009302345,7.804243087768555,2.302170753479004
1,64,4096,256,2,1024,10,0.038127899169921875,0.07004761695861816,0.10819315910339355,2366.1385074758427,7.804243087768555,2.30232834815979
1,64,4096,256,4,1024,10,0.038378238677978516,0.06987929344177246,0.10827326774597168,2364.3878616522547,7.804243087768555,2.3014495372772217
1,64,4096,256,8,1024,10,0.03806924819946289,0.0698390007019043,0.10792732238769531,2371.9665635769197,7.804243087768555,2.3025107383728027
1,64,4096,256,16,1024,10,0.03807401657104492,0.06980419158935547,0.1078944206237793,2372.689880718254,7.804243087768555,2.301945447921753
1,64,4096,512,1,1024,10,0.06722664833068848,0.12773799896240234,0.19498562812805176,2625.8345546562914,7.809137344360352,2.301769256591797
1,64,4096,512,2,1024,10,0.06722521781921387,0.12768912315368652,0.1949307918548584,2626.5732321101177,7.809137344360352,2.30263352394104
1,64,4096,512,4,1024,10,0.0672311782836914,0.12781047821044922,0.19506382942199707,2624.781854827374,7.809137344360352,2.3020381927490234
1,64,4096,512,8,1024,10,0.06720209121704102,0.1277179718017578,0.19493651390075684,2626.4961333034908,7.809137344360352,2.3023486137390137
1,64,4096,512,16,1024,10,0.06722688674926758,0.12772321701049805,0.19496607780456543,2626.09786156354,7.809137344360352,2.3026890754699707
1,128,2048,256,1,1024,10,0.025205135345458984,0.03992891311645508,0.06515216827392578,3929.2629360188535,3.974027633666992,2.301823854446411
1,128,2048,256,2,1024,10,0.02536320686340332,0.040221214294433594,0.06560659408569336,3902.0467922114735,3.974027633666992,2.302227020263672
1,128,2048,256,4,1024,10,0.025327205657958984,0.04009294509887695,0.06543779373168945,3912.1123344968046,3.974027633666992,2.302335262298584
1,128,2048,256,8,1024,10,0.025287628173828125,0.040019989013671875,0.0653223991394043,3919.023235103036,3.974027633666992,2.301928997039795
1,128,2048,256,16,1024,10,0.02539539337158203,0.04024863243103027,0.06566047668457031,3898.8446768336967,3.974027633666992,2.302866220474243
1,128,2048,512,1,1024,10,0.039151668548583984,0.07011818885803223,0.10928630828857422,4684.941856101924,3.976968765258789,2.3031184673309326
1,128,2048,512,2,1024,10,0.03908538818359375,0.07007431983947754,0.10917544364929199,4689.699284801764,3.976968765258789,2.302513837814331
1,128,2048,512,4,1024,10,0.039084672927856445,0.07004451751708984,0.10914492607116699,4691.010552942744,3.976968765258789,2.302992582321167
1,128,2048,512,8,1024,10,0.0390625,0.07012057304382324,0.10919857025146484,4688.70607757002,3.976968765258789,2.301870822906494
1,128,2048,512,16,1024,10,0.039095163345336914,0.07006573677062988,0.1091766357421875,4689.648078266946,3.976968765258789,2.3033864498138428
1,128,4096,256,1,1024,10,0.07712268829345703,0.14125466346740723,0.2183997631072998,1172.1624435747542,15.806196212768555,2.3016672134399414
1,128,4096,256,2,1024,10,0.07715845108032227,0.14132165908813477,0.2185041904449463,1171.6022446924242,15.806196212768555,2.3025078773498535
1,128,4096,256,4,1024,10,0.07737255096435547,0.14117956161499023,0.21856904029846191,1171.2546280590568,15.806196212768555,2.30310320854187
1,128,4096,256,8,1024,10,0.07715463638305664,0.1413884162902832,0.2185649871826172,1171.2763480552574,15.806196212768555,2.3033556938171387
1,128,4096,256,16,1024,10,0.07712388038635254,0.1413717269897461,0.21851778030395508,1171.5293814714194,15.806196212768555,2.302673816680908
1,128,4096,512,1,1024,10,0.13618040084838867,0.2588953971862793,0.39510035514831543,1295.8732973241747,15.811090469360352,2.30295467376709
1,128,4096,512,2,1024,10,0.1361856460571289,0.25896120071411133,0.39517641067504883,1295.6238939601446,15.811090469360352,2.302595615386963
1,128,4096,512,4,1024,10,0.13621020317077637,0.2588977813720703,0.39513254165649414,1295.7677387277909,15.811090469360352,2.303164005279541
1,128,4096,512,8,1024,10,0.13614773750305176,0.25891947746276855,0.3950927257537842,1295.8983211426441,15.811090469360352,2.3024325370788574
1,128,4096,512,16,1024,10,0.1361856460571289,0.258880615234375,0.3950989246368408,1295.8779892165235,15.811090469360352,2.302790403366089
