gpu_count,depth,hidden_dim,batch_size,chunks,INPUT_DIM,NUM_CLASSES,forward_time_s,backward_time_s,total_step_time_s,throughput_samples_per_s,max_memory_gb,loss
4,8,4096,512,2,1024,10,0.007368564605712891,0.013410568237304688,0.020958423614501953,24429.31822628717,0.3518829345703125,2.302438259124756
4,8,4096,512,4,1024,10,0.008893966674804688,0.013259410858154297,0.02232074737548828,22938.300021362957,0.3440704345703125,2.3021302223205566
4,8,4096,512,8,1024,10,0.015871286392211914,0.016438722610473633,0.032472848892211914,15767.018215725288,0.3401641845703125,2.302615165710449
4,8,4096,512,16,1024,10,0.030565500259399414,0.030289411544799805,0.06101560592651367,8391.295836947773,0.3382110595703125,2.3024983406066895
4,16,2048,256,1,1024,10,0.004492521286010742,0.005841255187988281,0.010514974594116211,24346.23095934517,0.15362548828125,2.303635597229004
4,16,2048,256,2,1024,10,0.004772663116455078,0.006036996841430664,0.010996580123901367,23279.96496325044,0.1879558563232422,2.3025200366973877
4,16,2048,256,4,1024,10,0.009150266647338867,0.00965571403503418,0.01901865005493164,13460.471656011032,0.16144561767578125,2.3025784492492676
4,16,2048,256,8,1024,10,0.017892837524414062,0.018540620803833008,0.036605119705200195,6993.557241765614,0.15998077392578125,2.304203987121582
4,16,2048,256,16,1024,10,0.03519725799560547,0.0363619327545166,0.07173442840576172,3568.718754569989,0.15924835205078125,2.3033640384674072
4,16,2048,512,1,1024,10,0.007128477096557617,0.010061502456665039,0.017580509185791016,29123.161029591254,0.16534423828125,2.3034675121307373
4,16,2048,512,2,1024,10,0.005546092987060547,0.008432149887084961,0.014165163040161133,36145.01284230724,0.17218780517578125,2.3029592037200928
4,16,2048,512,4,1024,10,0.009005546569824219,0.010241270065307617,0.01944112777709961,26335.92072796841,0.16632843017578125,2.3029940128326416
4,16,2048,512,8,1024,10,0.017696142196655273,0.018616914749145508,0.03649306297302246,14030.063751527148,0.16339874267578125,2.303231954574585
4,16,2048,512,16,1024,10,0.03530573844909668,0.03620290756225586,0.071685791015625,7142.28011919966,0.16193389892578125,2.303053379058838
4,16,4096,256,1,1024,10,0.012179851531982422,0.018535137176513672,0.030889034271240234,8287.73077694932,0.5404052734375,2.302299737930298
4,16,4096,256,2,1024,10,0.010262727737426758,0.016622304916381836,0.027091026306152344,9449.6235434928,0.5941314697265625,2.3021488189697266
4,16,4096,256,4,1024,10,0.00992727279663086,0.016762495040893555,0.0268704891204834,9527.180500962708,0.5882720947265625,2.30295991897583
4,16,4096,256,8,1024,10,0.018080949783325195,0.020801782608032227,0.0390620231628418,6553.680000976575,0.5853424072265625,2.301525831222534
4,16,4096,256,16,1024,10,0.1120295524597168,0.03856968879699707,0.15084528923034668,1697.103047143076,0.5838775634765625,2.3026485443115234
4,16,4096,512,1,1024,10,0.020906448364257812,0.03571748733520508,0.056801795959472656,9013.799499672605,0.5638427734375,2.30224609375
4,16,4096,512,2,1024,10,0.015239238739013672,0.028301477432250977,0.04371809959411621,11711.396532636734,0.6097564697265625,2.3022360801696777
4,16,4096,512,4,1024,10,0.014211893081665039,0.026537656784057617,0.04092836380004883,12509.662064707047,0.5980377197265625,2.302335262298584
4,16,4096,512,8,1024,10,0.018609046936035156,0.028989076614379883,0.047774553298950195,10717.002350522254,0.5921783447265625,2.302755355834961
4,16,4096,512,16,1024,10,0.035559654235839844,0.03853034973144531,0.0742652416229248,6894.207691393973,0.5892486572265625,2.302962303161621
4,32,2048,256,1,1024,10,0.007334232330322266,0.009871244430541992,0.01741313934326172,14701.542034065393,0.2876448631286621,2.300856113433838
4,32,2048,256,2,1024,10,0.006325721740722656,0.01082468032836914,0.01735520362854004,14750.619207890868,0.3169231414794922,2.3023808002471924
4,32,2048,256,4,1024,10,0.011073827743530273,0.013843059539794922,0.025124549865722656,10189.237274625166,0.28815126419067383,2.3019816875457764
4,32,2048,256,8,1024,10,0.021503448486328125,0.025692224502563477,0.04744863510131836,5395.307988382727,0.2859530448913574,2.3025834560394287
4,32,2048,256,16,1024,10,0.04270219802856445,0.05073142051696777,0.09364008903503418,2733.871813216891,0.2848539352416992,2.304267644882202
4,32,2048,512,1,1024,10,0.01221466064453125,0.019496679306030273,0.031926631927490234,16036.768336942723,0.30913877487182617,2.302483558654785
4,32,2048,512,2,1024,10,0.010608673095703125,0.01738452911376953,0.028206825256347656,18151.635121885247,0.30506134033203125,2.3019604682922363
4,32,2048,512,4,1024,10,0.011447429656982422,0.017174482345581055,0.028866052627563477,17737.097850057402,0.29529571533203125,2.302064895629883
4,32,2048,512,8,1024,10,0.021675825119018555,0.02655768394470215,0.04843735694885254,10570.353798219146,0.312530517578125,2.3025877475738525
4,32,2048,512,16,1024,10,0.04270601272583008,0.05074048042297363,0.0936589241027832,5466.644048122108,0.28797149658203125,2.3017489910125732
4,32,4096,256,1,1024,10,0.024566173553466797,0.038907766342163086,0.06367993354797363,4020.1046976146886,1.05615234375,2.3022964000701904
4,32,4096,256,2,1024,10,0.020221710205078125,0.03491806983947754,0.05535769462585449,4624.470034928743,1.100447654724121,2.3013863563537598
4,32,4096,256,4,1024,10,0.015025615692138672,0.032620906829833984,0.04785346984863281,5349.664315038463,1.0923004150390625,2.3035507202148438
4,32,4096,256,8,1024,10,0.022127628326416016,0.04119586944580078,0.06352829933166504,4029.700191775784,1.0874176025390625,2.303227186203003
4,32,4096,256,16,1024,10,0.04336190223693848,0.06401991844177246,0.10759449005126953,2379.3039948236587,1.0849761962890625,2.302246570587158
4,32,4096,512,1,1024,10,0.04277372360229492,0.07510733604431152,0.1180870532989502,4335.784370059742,1.09521484375,2.302253484725952
4,32,4096,512,2,1024,10,0.029410123825073242,0.055464744567871094,0.08509993553161621,6016.455791670753,1.1255035400390625,2.3026387691497803
4,32,4096,512,4,1024,10,0.026007652282714844,0.05075263977050781,0.07698297500610352,6650.821171296727,1.1059722900390625,2.3021440505981445
4,32,4096,512,8,1024,10,0.0240170955657959,0.055023193359375,0.07925534248352051,6460.132326176746,1.0962066650390625,2.3030080795288086
4,32,4096,512,16,1024,10,0.04309701919555664,0.0628502368927002,0.10616540908813477,4822.663091468481,1.0913238525390625,2.3027002811431885
4,64,2048,256,1,1024,10,0.016570329666137695,0.0232083797454834,0.040045976638793945,6392.652183490608,0.55224609375,2.3029375076293945
4,64,2048,256,2,1024,10,0.012065887451171875,0.02206707000732422,0.03439593315124512,7442.740363354059,0.5825424194335938,2.3034183979034424
4,64,2048,256,4,1024,10,0.014787673950195312,0.0234072208404541,0.03845715522766113,6656.758631378602,0.5424880981445312,2.303037166595459
4,64,2048,256,8,1024,10,0.029130220413208008,0.04090571403503418,0.07030439376831055,3641.308690373646,0.5693588256835938,2.3023126125335693
4,64,2048,256,16,1024,10,0.05698060989379883,0.07721161842346191,0.13446378707885742,1903.8583217194875,0.5359525680541992,2.3005568981170654
4,64,2048,512,1,1024,10,0.025583505630493164,0.04219794273376465,0.06805205345153809,7523.652469423433,0.5905108451843262,2.3029704093933105
4,64,2048,512,2,1024,10,0.020580530166625977,0.03532218933105469,0.056176185607910156,9114.18236142942,0.5708084106445312,2.3018386363983154
4,64,2048,512,4,1024,10,0.016930818557739258,0.03396415710449219,0.05116391181945801,10007.053444363155,0.5524587631225586,2.3016128540039062
4,64,2048,512,8,1024,10,0.02885913848876953,0.04203915596008301,0.07116389274597168,7194.659823172509,0.5444412231445312,2.3018014430999756
4,64,2048,512,16,1024,10,0.0582275390625,0.07925009727478027,0.1377406120300293,3717.131733728446,0.6030654907226562,2.302029848098755
4,64,4096,256,1,1024,10,0.049288034439086914,0.07946205139160156,0.12902164459228516,1984.1632061734508,2.087646484375,2.3023669719696045
4,64,4096,256,2,1024,10,0.036253929138183594,0.061241865158081055,0.09776830673217773,2618.4354476065064,2.116316795349121,2.302466869354248
4,64,4096,256,4,1024,10,0.024567127227783203,0.059313297271728516,0.08414006233215332,3042.5458800994024,2.1003570556640625,2.302802801132202
4,64,4096,256,8,1024,10,0.030017614364624023,0.07044386863708496,0.10073161125183105,2541.4067820278865,2.0914111137390137,2.30291748046875
4,64,4096,256,16,1024,10,0.06103849411010742,0.13219714164733887,0.1935112476348877,1322.9205182068515,2.0872602462768555,2.302100658416748
4,64,4096,512,1,1024,10,0.08671379089355469,0.1538994312286377,0.2409043312072754,2125.325009451459,2.157958984375,2.3034815788269043
4,64,4096,512,2,1024,10,0.05161094665527344,0.10107254981994629,0.15295791625976562,3347.3259346085742,2.153453826904297,2.3024919033050537
4,64,4096,512,4,1024,10,0.04520273208618164,0.0921633243560791,0.1376657485961914,3719.153131559441,2.1218414306640625,2.303072690963745
4,64,4096,512,8,1024,10,0.038103342056274414,0.10041975975036621,0.13879132270812988,3688.991429793535,2.1042633056640625,2.302499771118164
4,64,4096,512,16,1024,10,0.058830976486206055,0.12673735618591309,0.185835599899292,2755.123347073774,2.0953402519226074,2.302497148513794
4,128,2048,256,1,1024,10,0.03251194953918457,0.0464932918548584,0.0793914794921875,3224.5273880453583,1.106344223022461,2.3031928539276123
4,128,2048,256,2,1024,10,0.023404598236083984,0.04287433624267578,0.06665992736816406,3840.388222838994,1.1552104949951172,2.3014485836029053
4,128,2048,256,4,1024,10,0.02356243133544922,0.04329848289489746,0.06724071502685547,3807.2170990114455,1.0822982788085938,2.302464723587036
4,128,2048,256,8,1024,10,0.043799400329589844,0.07149052619934082,0.11585426330566406,2209.6726757873594,1.0737533569335938,2.303925037384033
4,128,2048,256,16,1024,10,0.08451676368713379,0.1341233253479004,0.21903276443481445,1168.7749121031034,1.1322555541992188,2.302630662918091
4,128,2048,512,1,1024,10,0.048287391662597656,0.08060050010681152,0.12928318977355957,3960.2983256893,1.1814117431640625,2.302670955657959
4,128,2048,512,2,1024,10,0.03795981407165527,0.06169009208679199,0.10006427764892578,5116.711098403622,1.1023025512695312,2.3021841049194336
4,128,2048,512,4,1024,10,0.028553009033203125,0.056218624114990234,0.08516407012939453,6011.924972844649,1.0690994262695312,2.3032805919647217
4,128,2048,512,8,1024,10,0.04401278495788574,0.07075643539428711,0.11519241333007812,4444.7371593204625,1.0842514038085938,2.3028206825256348
4,128,2048,512,16,1024,10,0.0862433910369873,0.13223814964294434,0.2189044952392578,2338.9195340205106,1.0757064819335938,2.3024981021881104
4,128,4096,256,1,1024,10,0.08651852607727051,0.1399857997894287,0.22710824012756348,1127.2158150501648,4.153886318206787,2.303107976913452
4,128,4096,256,2,1024,10,0.06484580039978027,0.11897587776184082,0.18419933319091797,1389.7987336070455,4.148055076599121,2.302109956741333
4,128,4096,256,4,1024,10,0.048238277435302734,0.11793875694274902,0.1665487289428711,1537.0876837361643,4.1164703369140625,2.3026368618011475
4,128,4096,256,8,1024,10,0.045876264572143555,0.14023113250732422,0.1864922046661377,1372.7115321431083,4.0998687744140625,2.3035855293273926
4,128,4096,256,16,1024,10,0.09986066818237305,0.25942325592041016,0.35967588424682617,711.7519166904195,4.0916547775268555,2.3019165992736816
4,128,4096,512,1,1024,10,0.14648222923278809,0.259962797164917,0.4069640636444092,1258.0963425000775,4.290614604949951,2.30151629447937
4,128,4096,512,2,1024,10,0.09766435623168945,0.19553256034851074,0.2935929298400879,1743.9112048061666,4.2199859619140625,2.3033101558685303
4,128,4096,512,4,1024,10,0.08998990058898926,0.18689846992492676,0.27727842330932617,1846.5194438473245,4.151984214782715,2.3027687072753906
4,128,4096,512,8,1024,10,0.07578086853027344,0.2020580768585205,0.27822089195251465,1840.2643899487807,4.1203765869140625,2.3028359413146973
4,128,4096,512,16,1024,10,0.08820557594299316,0.2518322467803955,0.34041881561279297,1504.0296732081074,4.1037750244140625,2.3024401664733887
