gpu_count,depth,hidden_dim,batch_size,chunks,INPUT_DIM,NUM_CLASSES,forward_time_s,backward_time_s,total_step_time_s,throughput_samples_per_s,max_memory_gb,loss
1,175,4096,512,4,1024,10,0.18698358535766602,0.3552274703979492,0.542236328125,944.2377307519135,21.687524795532227,2.3023998737335205
1,200,4096,512,4,1024,10,0.21384239196777344,0.40640926361083984,0.6202681064605713,825.4495026700948,24.81328773498535,2.3022966384887695
