gpu_count,depth,hidden_dim,batch_size,chunks,forward_time_s,backward_time_s,total_step_time_s,throughput_samples_per_s,max_memory_gb,loss
2,8,128,8,1,0.001371145248413086,0.00130462646484375,0.0028221607208251953,2834.7074427642137,0.026050090789794922,2.2928383350372314
2,8,128,8,2,0.002293109893798828,0.0028798580169677734,0.0053081512451171875,1507.1160618038089,0.026171207427978516,2.3097126483917236
2,8,128,8,4,0.004295825958251953,0.005089282989501953,0.009521484375,840.2051282051282,0.026166439056396484,2.305328369140625
2,8,128,8,8,0.009886741638183594,0.009876728057861328,0.01991868019104004,401.63303608833564,0.02616405487060547,2.2648794651031494
2,8,128,8,16,0.00816798210144043,0.010457754135131836,0.018771648406982422,426.17461325475654,0.02616405487060547,2.32089900970459
2,8,128,32,1,0.0013451576232910156,0.0012519359588623047,0.0027322769165039062,11711.843630017453,0.026314258575439453,2.286623954772949
2,8,128,32,2,0.0024003982543945312,0.0027344226837158203,0.005278587341308594,6062.22800361337,0.026291370391845703,2.3044140338897705
2,8,128,32,4,0.0041849613189697266,0.005081892013549805,0.009406566619873047,3401.8788462513307,0.026272296905517578,2.287916421890259
2,8,128,32,8,0.007999420166015625,0.009882688522338867,0.01802539825439453,1775.272842706735,0.026262760162353516,2.28145432472229
2,8,128,32,16,0.015344381332397461,0.01956796646118164,0.035057783126831055,912.7787653951565,0.026257991790771484,2.29304838180542
2,8,128,64,1,0.0013499259948730469,0.0012471675872802734,0.0027294158935546875,23448.24039133473,0.026497364044189453,2.3037447929382324
2,8,128,64,2,0.0023221969604492188,0.0027153491973876953,0.005189180374145508,12333.354284401563,0.026451587677001953,2.3077003955841064
2,8,128,64,4,0.0043926239013671875,0.005220890045166016,0.009751081466674805,6563.3745568351305,0.026413440704345703,2.3051559925079346
2,8,128,64,8,0.007802009582519531,0.009890556335449219,0.017831087112426758,3589.2371338030994,0.026394367218017578,2.304168224334717
2,8,128,64,16,0.015362977981567383,0.019856691360473633,0.035378456115722656,1809.0105399358438,0.026384830474853516,2.2973856925964355
2,8,128,128,1,0.0013480186462402344,0.0011935234069824219,0.002678394317626953,47789.826597828025,0.026864051818847656,2.2908389568328857
2,8,128,128,2,0.0023429393768310547,0.002688169479370117,0.005171775817871094,24749.719343536788,0.026772499084472656,2.3050899505615234
2,8,128,128,4,0.004210710525512695,0.005358695983886719,0.009731292724609375,13153.442571540572,0.026696205139160156,2.299079418182373
2,8,128,128,8,0.007885456085205078,0.010220527648925781,0.018254756927490234,7011.870961000966,0.026658058166503906,2.305763006210327
2,8,128,128,16,0.015388965606689453,0.019418001174926758,0.03495287895202637,3662.0731635778257,0.02663898468017578,2.3042848110198975
2,8,256,8,1,0.0013227462768554688,0.0012001991271972656,0.002658367156982422,3009.3660986547084,0.028271198272705078,2.302839517593384
2,8,256,8,2,0.002353191375732422,0.0027179718017578125,0.0052068233489990234,1536.4454416411008,0.028259754180908203,2.302645683288574
2,8,256,8,4,0.0042269229888916016,0.005122184753417969,0.00948476791381836,843.4576441606757,0.028254985809326172,2.3055500984191895
2,8,256,8,8,0.00790858268737793,0.009974479675292969,0.01803731918334961,443.5248896291009,0.028248310089111328,2.2841835021972656
2,8,256,8,16,0.008208274841308594,0.010564327239990234,0.018932104110717773,422.5626456105885,0.028248310089111328,2.2973549365997314
2,8,256,32,1,0.0014202594757080078,0.0012767314910888672,0.00283050537109375,11305.401617250674,0.028454303741455078,2.2952473163604736
2,8,256,32,2,0.002393007278442383,0.0027132034301757812,0.00524592399597168,6099.974003544971,0.028408527374267578,2.29671573638916
2,8,256,32,4,0.004267454147338867,0.005021810531616211,0.009432077407836914,3392.6778392861656,0.028386592864990234,2.3080837726593018
2,8,256,32,8,0.008099079132080078,0.009776592254638672,0.018025636672973633,1775.2493618146948,0.02835988998413086,2.307987689971924
2,8,256,32,16,0.015203475952148438,0.019275903701782227,0.034623146057128906,924.2372125051646,0.028346538543701172,2.299198627471924
2,8,256,64,1,0.001369476318359375,0.0012614727020263672,0.002763032913208008,23162.952454914142,0.028698444366455078,2.316166639328003
2,8,256,64,2,0.002378702163696289,0.0028383731842041016,0.00535273551940918,11956.503318337713,0.028606891632080078,2.3010222911834717
2,8,256,64,4,0.004244089126586914,0.005106449127197266,0.00948643684387207,6746.474050617005,0.028562068939208984,2.300792694091797
2,8,256,64,8,0.007899284362792969,0.00992131233215332,0.017970800399780273,3561.3327495854064,0.028508663177490234,2.309086799621582
2,8,256,64,16,0.015478134155273438,0.01941514015197754,0.0350344181060791,1826.775024669094,0.02848196029663086,2.295316457748413
2,8,256,128,1,0.0013475418090820312,0.0012841224670410156,0.0027687549591064453,46230.16550417635,0.02918720245361328,2.3036844730377197
2,8,256,128,2,0.0023620128631591797,0.0027418136596679688,0.005242347717285156,24416.54138621066,0.02900409698486328,2.2958452701568604
2,8,256,128,4,0.004252195358276367,0.00523686408996582,0.009629964828491211,13291.845014978584,0.028913497924804688,2.302527904510498
2,8,256,128,8,0.007754325866699219,0.010452747344970703,0.018348217010498047,6976.154681774475,0.028806686401367188,2.304431438446045
2,8,256,128,16,0.014944076538085938,0.019306659698486328,0.03439640998840332,3721.318592351787,0.028753280639648438,2.299025058746338
2,8,512,8,1,0.001344919204711914,0.0012431144714355469,0.002720355987548828,2940.7915863277826,0.03465700149536133,2.3013482093811035
2,8,512,8,2,0.0022764205932617188,0.002763032913208008,0.00518488883972168,1542.9453257920634,0.03559732437133789,2.2823469638824463
2,8,512,8,4,0.0041353702545166016,0.0051763057708740234,0.009450197219848633,846.5431793526251,0.035593509674072266,2.2960500717163086
